Mathieu Gorgelin,fr FRA,1990,2019,Lyon,Europa League,3,0,0,0,0,1.9,0.48,-1.1,4,7,57.1,15,2,33.3,34.5,4,50,36.5,2,0,0,0,15
Samir Handanović,si SVN,1984,2019,Inter,Europa League,7,0,0,0,0,10.3,0.24,3.3,35,70,50,161,40,28,29.8,43,58.1,43.2,42,2,4.8,2,14.1
Marwin Hitz,ch SUI,1987,2019,Dortmund,Europa League,0,0,0,0,0,0,,0,1,5,20,29,4,10.3,26.1,4,50,38.5,12,2,16.7,1,17.3
Ethan Horvath,us USA,1995,2019,Club Brugge,Europa League,0,0,0,0,0,2,0.18,2,22,69,31.9,67,15,65.7,46.1,29,86.2,58.6,30,1,3.3,1,14
Aleš Hruška,cz CZE,1985,2019,Viktoria Plzeň,Europa League,9,1,0,3,0,7.7,0.31,-1.3,57,110,51.8,112,25,64.3,45.9,46,82.6,57.8,46,2,4.3,1,13.2
Matúš Kozáčik,sk SVK,1983,2019,Viktoria Plzeň,Europa League,7,1,0,1,0,6.7,0.31,-0.3,14,46,30.4,59,14,66.1,42.8,11,63.6,44.7,17,2,11.8,0,12.8
Georgii Kyrnats,ru RUS,1998,2019,CSKA Moscow,Europa League,0,0,0,0,0,0,,0,0,0,,0,0,,,0,,,0,0,,0,
Karlo Letica,hr CRO,1997,2019,Club Brugge,Europa League,5,0,0,1,0,3.5,0.27,-1.5,23,48,47.9,52,12,55.8,46.8,25,76,57.4,21,1,4.8,0,9.6
Hugo Lloris,fr FRA,1986,2019,Tottenham,Europa League,15,1,0,2,0,14.4,0.3,-0.6,82,165,49.7,301,46,38.9,35.6,81,59.3,46.1,70,6,8.6,5,15.4
Anthony Lopes,pt POR,1990,2019,Lyon,Europa League,13,1,0,1,0,14.5,0.28,1.5,47,125,37.6,163,29,48.5,41.3,67,68.7,53.5,74,2,2.7,4,13.6
Guilherme Marinato,ru RUS,1985,2019,Loko Moscow,Europa League,12,2,1,3,0,7.6,0.19,-4.4,51,125,40.8,144,30,63.9,45.5,40,82.5,55.7,50,10,20,4,15
Antonio Mirante,it ITA,1983,2019,Roma,Europa League,3,0,0,0,0,2.5,0.36,-0.5,8,20,40,45,7,22.2,27.2,14,71.4,48.5,14,1,7.1,2,17.8
Fernando Muslera,uy URU,1986,2019,Galatasaray,Europa League,8,1,0,2,1,10.9,0.44,3.9,44,111,39.6,168,26,50,41.7,48,56.3,48.4,45,3,6.7,4,13.9
Keylor Navas,cr CRC,1986,2019,Real Madrid,Europa League,2,0,0,0,0,2.5,0.28,0.5,12,19,63.2,55,10,18.2,29.7,16,56.3,45.9,18,1,5.6,3,21.5
Neto,br BRA,1989,2019,Valencia,Europa League,5,3,0,0,0,9.4,0.33,4.4,28,72,38.9,76,26,59.2,43.8,40,67.5,53.3,57,4,7,1,12.9
Manuel Neuer,de GER,1986,2019,Bayern Munich,Europa League,8,1,0,1,0,9.5,0.29,1.5,63,127,49.6,290,45,36.6,33.8,50,42,40.3,54,2,3.7,5,14.1
Alexander Nübel,de GER,1996,2019,Schalke 04,Europa League,0,0,0,0,0,0.6,0.19,0.6,10,26,38.5,38,7,44.7,41.1,14,64.3,51.2,7,2,28.6,1,13.9
Jan Oblak,si SVN,1993,2019,Atlético Madrid,Europa League,9,1,0,0,0,7.2,0.33,-1.8,40,114,35.1,102,8,57.8,43.5,59,93.2,61.4,62,7,11.3,1,13.1
Robin Olsen,se SWE,1990,2019,Roma,Europa League,9,1,1,1,0,11.9,0.3,2.9,41,103,39.8,167,42,39.5,36.3,56,66.1,52.2,59,6,10.2,1,13.9
André Onana,cm CMR,1996,2019,Ajax,Europa League,13,1,0,2,0,17.6,0.35,4.6,51,189,27,306,52,44.4,38.6,87,60.9,51.3,79,10,12.7,5,14.1
David Ospina,co COL,1988,2019,Napoli,Europa League,5,0,0,0,1,5,0.24,1,38,96,39.6,173,30,41,35.8,41,61,46.7,44,3,6.8,4,14
Ilya Pomazun,ru RUS,1996,2019,CSKA Moscow,Europa League,3,0,0,0,0,3.8,0.29,0.8,2,23,8.7,28,11,50,47.3,10,90,61.7,9,1,11.1,1,14.5
Andriy Pyatov,ua UKR,1984,2019,Shakhtar,Europa League,16,2,0,2,0,13.7,0.35,-2.3,49,108,45.4,184,45,41.3,37.1,58,55.2,46.3,63,12,19,5,15.8
Sergio Romero,ar ARG,1987,2019,Manchester Utd,Europa League,2,0,0,0,1,1.3,0.32,0.3,10,22,45.5,21,3,66.7,43.3,11,72.7,54.6,9,0,0,0,14
Danijel Subašić,hr CRO,1984,2019,Monaco,Europa League,3,0,0,0,0,1.3,0.25,-1.7,1,7,14.3,7,0,85.7,68.6,4,25,32,1,0,0,0,10
Wojciech Szczęsny,pl POL,1990,2019,Juventus,Europa League,9,1,1,2,1,9.7,0.26,1.7,74,137,54,217,36,42.9,39.3,72,61.1,50.3,69,2,2.9,9,14
Marc-André ter Stegen,de GER,1992,2019,Barcelona,Europa League,9,0,0,3,0,10.3,0.28,1.3,74,133,55.6,300,59,31.3,32.5,75,52,42.1,93,6,6.5,3,13.8
Odisseas Vlachodimos,gr GRE,1994,2019,Benfica,Europa League,11,0,0,3,0,11.9,0.33,0.9,42,100,42,149,25,55.7,43.8,33,51.5,46.6,22,4,18.2,4,16.8
Michel Vorm,nl NED,1983,2019,Tottenham,Europa League,3,0,0,1,0,1.5,0.3,-1.5,5,12,41.7,35,12,20,28.2,18,27.8,39.2,13,2,15.4,0,11.8
Marco Wölfli,ch SUI,1982,2019,Young Boys,Europa League,2,0,0,0,0,3.5,0.35,1.5,32,59,54.2,58,9,69,52.8,20,95,61.7,26,2,7.7,0,13.3
Jeroen Zoet,nl NED,1991,2019,PSV Eindhoven,Europa League,13,0,1,0,0,14.2,0.28,1.2,55,139,39.6,129,25,62.8,47.6,73,79.5,61.7,90,6,6.7,1,11.1
Adrián,es ESP,1987,2020,Liverpool,Europa League,8,1,0,0,0,6.4,0.37,-1.6,19,35,54.3,83,14,33.7,35.5,15,46.7,39.1,15,0,0,0,11.8
Alisson,br BRA,1992,2020,Liverpool,Europa League,4,0,0,2,0,4.1,0.26,0.1,25,41,61,147,25,23.8,30.7,27,22.2,31.7,31,3,9.7,12,19.6
Alphonse Areola,fr FRA,1993,2020,Real Madrid,Europa League,1,0,0,0,0,1.6,0.52,0.6,6,16,37.5,47,7,29.8,33.9,11,18.2,30.3,10,2,20,1,15.1
Kepa Arrizabalaga,es ESP,1994,2020,Chelsea,Europa League,9,0,0,1,2,7.3,0.37,0.3,37,71,52.1,130,27,37.7,36,45,48.9,44.3,43,3,7,5,16.3
Milan Borjan,ca CAN,1987,2020,Red Star,Europa League,20,2,0,4,0,18.8,0.33,-1.2,47,133,35.3,135,24,61.5,46.3,71,70.4,49.6,85,14,16.5,4,10.9
Claudio Bravo,cl CHI,1983,2020,Manchester City,Europa League,2,0,0,0,0,1.1,0.35,-0.9,5,11,45.5,40,5,22.5,29.5,8,25,26.9,10,2,20,2,15.9
Gianluigi Buffon,it ITA,1978,2020,Juventus,Europa League,0,0,0,0,0,0,0.03,0,8,14,57.1,28,7,35.7,32.1,11,36.4,33.2,15,0,0,0,9.4
Roman Bürki,ch SUI,1990,2020,Dortmund,Europa League,11,0,0,1,0,12.6,0.33,1.6,29,99,29.3,202,43,40.6,36.8,40,42.5,46.2,41,4,9.8,4,13.5
Willy Caballero,ar ARG,1981,2020,Chelsea,Europa League,7,1,0,1,0,6.6,0.47,-0.4,15,35,42.9,55,11,45.5,37.3,24,41.7,37.3,14,0,0,1,11.4
Leonardo César Jardim,br BRA,1995,2020,Lille,Europa League,0,0,0,0,0,0,0.02,0,1,4,25,4,0,50,46,2,100,68,1,0,0,1,19.5
Jasper Cillessen,nl NED,1989,2020,Valencia,Europa League,11,2,0,1,0,10.2,0.29,-0.8,37,115,32.2,143,29,50.3,41.1,58,74.1,56.1,68,1,1.5,3,13
Carlos Coronel,br BRA,1996,2020,RB Salzburg,Europa League,4,0,0,0,0,2.9,0.33,-1.1,10,41,24.4,40,9,45,38.6,33,69.7,52.5,30,3,10,0,9.4
Gaëtan Coucke,be BEL,1998,2020,Genk,Europa League,16,0,0,0,0,13.4,0.39,-2.6,53,124,42.7,173,24,52,40.8,51,66.7,48.9,50,3,6,9,16.7
Thibaut Courtois,be BEL,1992,2020,Real Madrid,Europa League,11,1,0,0,0,12.1,0.36,1.1,17,48,35.4,186,37,19.4,28.8,43,27.9,33.3,38,4,10.5,5,15.9
Jaume Doménech,es ESP,1990,2020,Valencia,Europa League,4,0,0,0,0,2.9,0.42,-1.1,21,60,35,51,6,76.5,48.9,22,95.5,63.7,21,1,4.8,1,14.1
Ederson,br BRA,1993,2020,Manchester City,Europa League,7,1,0,0,0,6.8,0.28,-0.2,51,98,52,225,27,36,37.2,29,58.6,49.1,31,4,12.9,15,18.6
Paulo Gazzaniga,ar ARG,1992,2020,Tottenham,Europa League,5,0,0,1,0,6.4,0.3,1.4,20,60,33.3,89,18,41.6,39,41,56.1,48.7,34,1,2.9,1,15.3
Pierluigi Gollini,it ITA,1995,2020,Atalanta,Europa League,13,1,0,1,0,12.7,0.39,-0.3,33,77,42.9,130,26,36.9,37.3,36,80.6,60.7,48,5,10.4,9,16.3
Péter Gulácsi,hu HUN,1990,2020,RB Leipzig,Europa League,12,1,0,0,0,12.9,0.28,0.9,62,125,49.6,295,46,35.6,34.7,69,29,34.6,72,5,6.9,10,16.8
Samir Handanović,si SVN,1984,2020,Inter,Europa League,9,1,0,1,0,8.9,0.29,-0.1,28,58,48.3,176,35,21,27.7,46,45.7,37.8,37,4,10.8,2,12.2
Lukáš Hrádecký,fi FIN,1989,2020,Leverkusen,Europa League,9,0,0,0,0,9.2,0.33,0.2,48,121,39.7,235,25,45.5,39.9,31,45.2,41.6,33,2,6.1,8,19.1
Mikhail Kerzhakov,ru RUS,1987,2020,Zenit,Europa League,7,1,0,0,1,6.7,0.24,0.7,47,85,55.3,107,20,61.7,43.5,32,59.4,46.5,65,6,9.2,1,12.8
Anton Kochenkov,ru RUS,1987,2020,Loko Moscow,Europa League,2,1,0,1,0,2.2,0.07,0.2,7,24,29.2,15,1,66.7,53.6,16,87.5,59.2,10,0,0,0,9
Ondřej Kolář,cz CZE,1994,2020,Slavia Prague,Europa League,10,0,0,0,1,11.8,0.34,2.8,59,126,46.8,216,32,48.1,40.8,48,45.8,42.5,23,2,8.7,11,18.1
Dominik Livaković,hr CRO,1995,2020,Dinamo Zagreb,Europa League,13,2,0,1,0,13.6,0.37,0.6,51,141,36.2,121,20,68.6,51.6,61,95.1,68.8,47,5,10.6,4,13.7
Hugo Lloris,fr FRA,1986,2020,Tottenham,Europa League,13,2,0,0,0,9.6,0.33,-3.4,17,36,47.2,65,11,36.9,36.6,26,46.2,36.4,27,0,0,1,13
Anthony Lopes,pt POR,1990,2020,Lyon,Europa League,14,3,0,1,0,12,0.27,-2,64,154,41.6,241,55,44,38.4,91,52.7,44.7,106,7,6.6,2,12.4
Andrey Lunyov,ru RUS,1991,2020,Zenit,Europa League,2,1,0,0,0,2.2,0.1,0.2,11,32,34.4,49,13,51,43.2,15,46.7,40.3,26,6,23.1,0,9.2
Mike Maignan,fr FRA,1995,2020,Lille,Europa League,14,1,0,2,1,11.2,0.33,-1.8,28,103,27.2,141,32,53.9,43.2,35,77.1,59,55,7,12.7,3,15.7
Guilherme Marinato,ru RUS,1985,2020,Loko Moscow,Europa League,9,0,0,0,2,7.7,0.23,0.7,50,107,46.7,104,28,57.7,44.1,58,81,51.4,53,4,7.5,1,11.8
Alex Meret,it ITA,1997,2020,Napoli,Europa League,4,2,0,2,0,5.3,0.21,1.3,35,69,50.7,114,16,28.1,31.1,66,56.1,42.7,70,8,11.4,1,11.2
Simon Mignolet,be BEL,1988,2020,Club Brugge,Europa League,12,0,0,1,0,10.5,0.44,-1.5,49,103,47.6,136,19,50,39.1,59,59.3,46,53,5,9.4,3,16.1
Fernando Muslera,uy URU,1986,2020,Galatasaray,Europa League,14,2,0,0,0,16.1,0.31,2.1,66,178,37.1,213,37,62.4,46,55,81.8,59.5,55,9,16.4,5,13.8
Yvon Mvogo,ch SUI,1994,2020,RB Leipzig,Europa League,0,0,0,0,0,0.2,0.09,0.2,0,1,0,8,2,12.5,25,2,0,18.5,1,0,0,0,15
Keylor Navas,cr CRC,1986,2020,Paris S-G,Europa League,6,0,0,0,0,8.1,0.26,2.1,42,120,35,202,42,43.1,36.9,71,46.5,37.6,71,3,4.2,3,11.2
Neto,br BRA,1989,2020,Barcelona,Europa League,1,0,0,0,0,0.5,0.07,-0.5,9,20,45,40,11,40,35.4,10,40,37.3,12,0,0,0,10.6
Manuel Neuer,de GER,1986,2020,Bayern Munich,Europa League,8,1,0,0,1,8.5,0.23,1.5,86,135,63.7,429,58,29.6,31.7,57,14,26.4,56,3,5.4,9,15.4
Jan Oblak,si SVN,1993,2020,Atlético Madrid,Europa League,9,0,1,0,1,6.9,0.24,-1.1,70,170,41.2,158,29,64.6,46.8,80,85,59.3,104,6,5.8,2,13.6
André Onana,cm CMR,1996,2020,Ajax,Europa League,6,2,0,1,0,10.5,0.32,4.5,38,109,34.9,174,26,47.1,40,49,55.1,44.9,43,6,14,4,15.7
David Ospina,co COL,1988,2020,Napoli,Europa League,4,1,0,1,0,3.3,0.59,-0.7,7,14,50,50,5,22,28.3,11,27.3,18.2,10,0,0,1,8.5
Andriy Pyatov,ua UKR,1984,2020,Shakhtar,Europa League,13,1,0,0,0,12.9,0.38,-0.1,57,104,54.8,192,44,42.2,38.2,50,46,40.3,63,6,9.5,2,12.5
Sergio Rico,es ESP,1993,2020,Paris S-G,Europa League,0,0,0,0,0,0.1,0.04,0.1,3,11,27.3,45,10,17.8,24.9,13,23.1,25.8,16,0,0,0,8.8
José Sá,pt POR,1993,2020,Olympiacos,Europa League,14,1,0,3,0,12.8,0.36,-1.2,24,116,20.7,168,38,49.4,41.7,45,73.3,58.6,58,8,13.8,1,14
Marco Sportiello,it ITA,1992,2020,Atalanta,Europa League,5,0,0,0,0,4.4,0.34,-0.6,12,38,31.6,36,8,55.6,43,19,94.7,62.9,15,0,0,1,13.5
Cican Stankovic,at AUT,1992,2020,RB Salzburg,Europa League,9,0,0,0,0,5.6,0.31,-3.4,11,38,28.9,56,9,44.6,36.2,30,43.3,43.1,25,2,8,3,14.4
Wojciech Szczęsny,pl POL,1990,2020,Juventus,Europa League,6,1,0,1,0,7.2,0.3,1.2,23,35,65.7,142,40,16.2,28.5,54,22.2,28.1,63,6,9.5,3,12.7
Marc-André ter Stegen,de GER,1992,2020,Barcelona,Europa League,13,1,0,1,0,14.9,0.39,1.9,28,68,41.2,220,42,25.5,30.1,57,21.1,27.8,49,3,6.1,4,12.5
Maarten Vandevoordt,be BEL,2002,2020,Genk,Europa League,4,2,0,0,0,3.4,0.53,-0.6,8,16,50,23,2,56.5,41.3,6,50,41,7,1,14.3,0,8.7
Odisseas Vlachodimos,gr GRE,1994,2020,Benfica,Europa League,11,1,0,1,1,8.6,0.28,-1.4,21,55,38.2,126,38,24.6,31.5,57,42.1,38.5,62,3,4.8,5,15.5
Adrián,es ESP,1987,2021,Liverpool,Europa League,0,0,0,0,0,1.4,0.46,1.4,11,23,47.8,27,3,63,40.5,8,75,49.3,15,2,13.3,0,10.5
Alisson,br BRA,1992,2021,Liverpool,Europa League,2,0,0,0,0,4.8,0.32,2.8,38,75,50.7,174,19,32.2,35,40,47.5,42.7,34,1,2.9,5,16.8
Mikkel Andersen,dk DEN,1988,2021,Midtjylland,Europa League,4,1,0,0,0,2.7,0.4,-1.3,23,52,44.2,83,13,51.8,37.7,12,75,54.1,12,1,8.3,1,14.3
Kepa Arrizabalaga,es ESP,1994,2021,Chelsea,Europa League,1,0,0,0,0,0.4,0.22,-0.6,0,2,0,20,1,10,26.2,5,0,16.2,5,0,0,0,8
Yassine Bounou,ma MAR,1991,2021,Sevilla,Europa League,6,2,0,0,0,7.1,0.26,1.1,30,50,60,118,18,32.2,32.1,24,50,39.5,31,2,6.5,3,15.6
Denys Boyko,ua UKR,1988,2021,Dynamo Kyiv,Europa League,2,0,0,0,0,1.3,0.32,-0.7,4,8,50,35,8,14.3,25.6,5,60,47.6,6,0,0,1,12.2
Gianluigi Buffon,it ITA,1978,2021,Juventus,Europa League,0,0,0,0,0,1.4,0.2,1.4,7,11,63.6,15,5,46.7,34.7,13,30.8,30.2,4,0,0,0,8
Roman Bürki,ch SUI,1990,2021,Dortmund,Europa League,1,1,0,0,0,4.5,0.4,3.5,16,43,37.2,111,18,32.4,33.6,24,29.2,35.8,25,4,16,0,13.3
Heorhiy Bushchan,ua UKR,1994,2021,Dynamo Kyiv,Europa League,9,1,0,1,0,9.1,0.41,0.1,23,51,45.1,84,11,40.5,35.8,32,53.1,45.2,37,3,8.1,0,12.4
Diogo Costa,pt POR,1999,2021,Porto,Europa League,0,0,0,0,0,0,0.01,0,4,28,14.3,37,4,56.8,46.6,8,87.5,61.8,8,0,0,1,14.3
Thibaut Courtois,be BEL,1992,2021,Real Madrid,Europa League,10,0,1,0,1,9.7,0.41,0.7,23,66,34.8,222,34,23.9,32.1,48,27.1,30.6,46,2,4.3,8,15
Dénes Dibusz,hu HUN,1990,2021,Ferencváros,Europa League,17,3,0,0,1,13.4,0.32,-2.6,40,87,46,196,29,36.7,33.8,42,35.7,33.1,44,1,2.3,2,11.4
Ederson,br BRA,1993,2021,Manchester City,Europa League,1,0,0,0,0,1.9,0.19,0.9,28,57,49.1,183,20,24.6,31.2,24,50,43.8,25,0,0,6,17.8
David de Gea,es ESP,1990,2021,Manchester Utd,Europa League,8,0,1,1,1,6.5,0.32,-0.5,28,56,50,90,18,44.4,37.7,38,42.1,35.5,39,1,2.6,2,13.1
Pierluigi Gollini,it ITA,1995,2021,Atalanta,Europa League,1,0,0,1,0,1.2,0.21,0.2,40,66,60.6,66,5,71.2,49.8,19,100,61.4,29,3,10.3,2,16.1
Alfred Gomis,sn SEN,1993,2021,Rennes,Europa League,7,2,0,0,0,6.8,0.3,-0.2,32,77,41.6,117,20,50.4,39.2,34,52.9,42.9,45,2,4.4,0,11.2
Yevgeni Gorodov,ru RUS,1985,2021,Krasnodar,Europa League,3,1,0,0,0,3.4,0.2,0.4,21,51,41.2,53,5,71.7,47,19,68.4,48.3,17,1,5.9,0,8.1
Péter Gulácsi,hu HUN,1990,2021,RB Leipzig,Europa League,16,3,1,1,1,14.4,0.33,-0.6,40,99,40.4,264,45,33.7,33.3,41,24.4,25.9,52,3,5.8,9,14.5
Mert Günok,tr TUR,1989,2021,Başakşehir,Europa League,18,2,0,2,0,12.6,0.31,-5.4,48,110,43.6,142,30,57.7,45.4,43,65.1,48.3,47,1,2.1,11,14.9
Samir Handanović,si SVN,1984,2021,Inter,Europa League,9,2,0,1,1,8.1,0.3,0.1,22,38,57.9,155,22,21.9,28.8,23,17.4,23.3,30,3,10,5,16.5
Jesper Hansen,dk DEN,1985,2021,Midtjylland,Europa League,9,0,0,0,0,9.3,0.31,0.3,44,119,37,160,10,55,41.5,37,83.8,57.1,33,5,15.2,4,16.1
Dean Henderson,eng ENG,1997,2021,Manchester Utd,Europa League,2,0,0,0,0,0.9,0.29,-1.1,1,3,33.3,13,5,23.1,35.5,6,0,18.3,5,0,0,0,12.5
Marwin Hitz,ch SUI,1987,2021,Dortmund,Europa League,8,1,0,1,1,5.8,0.24,-1.2,15,54,27.8,75,9,53.3,44,25,56,46.8,57,5,8.8,1,13.9
Ethan Horvath,us USA,1995,2021,Club Brugge,Europa League,1,0,0,0,1,0.5,0.15,0.5,10,26,38.5,24,1,75,54.3,11,72.7,57.5,11,4,36.4,0,12.5
Caoimhín Kelleher,ie IRL,1998,2021,Liverpool,Europa League,1,1,0,0,0,2,0.13,1,20,44,45.5,72,17,52.8,39.7,22,27.3,30.5,28,0,0,2,13.6
Mikhail Kerzhakov,ru RUS,1987,2021,Zenit,Europa League,13,3,0,2,0,11,0.37,-2,36,76,47.4,155,41,36.8,35.4,39,48.7,40.1,49,4,8.2,3,13.5
Steve Mandanda,fr FRA,1985,2021,Marseille,Europa League,13,2,0,2,1,10.9,0.37,-1.1,32,105,30.5,211,18,40.8,35.2,38,50,39.3,37,6,16.2,2,15.6
Agustín Marchesín,ar ARG,1988,2021,Porto,Europa League,7,1,1,1,0,10.1,0.3,3.1,61,189,32.3,240,26,68.8,49.1,51,47.1,40.7,89,3,3.4,4,14.6
Guilherme Marinato,ru RUS,1985,2021,Loko Moscow,Europa League,11,0,0,3,0,8.2,0.25,-1.8,60,119,50.4,175,29,47.4,39.3,72,50,37.7,79,8,10.1,3,10.8
Edouard Mendy,sn SEN,1992,2021,Chelsea,Europa League,1,0,0,1,0,2.6,0.14,1.6,39,91,42.9,192,30,32.8,32.9,50,56,44.3,56,8,14.3,2,11.4
Simon Mignolet,be BEL,1988,2021,Club Brugge,Europa League,9,1,1,1,0,8.3,0.34,-0.7,52,105,49.5,199,24,47.2,38.8,32,34.4,37.4,32,3,9.4,11,21.5
Keylor Navas,cr CRC,1986,2021,Paris S-G,Europa League,8,3,0,2,0,10.1,0.18,2.1,48,116,41.4,214,39,43,37.3,60,40,37.4,65,2,3.1,4,13.1
Ruslan Neshcheret,ua UKR,2002,2021,Dynamo Kyiv,Europa League,2,1,0,0,0,3.5,0.21,1.5,9,12,75,28,5,35.7,32.2,11,18.2,25.4,6,0,0,0,15
Neto,br BRA,1989,2021,Barcelona,Europa League,2,1,0,0,0,1.9,0.32,0.9,8,23,34.8,70,14,21.4,26.7,22,36.4,36.3,18,0,0,1,9.6
Manuel Neuer,de GER,1986,2021,Bayern Munich,Europa League,5,0,0,1,0,9.6,0.27,4.6,40,64,62.5,223,47,25.6,31.2,35,20,31.5,42,5,11.9,7,19.7
Alexander Nübel,de GER,1996,2021,Bayern Munich,Europa League,2,0,0,0,0,1.7,0.34,-0.3,1,8,12.5,68,11,11.8,25.6,13,0,19.9,11,1,9.1,2,18
Jan Oblak,si SVN,1993,2021,Atlético Madrid,Europa League,11,2,0,0,0,9.8,0.35,-1.2,48,126,38.1,144,30,61.8,43.3,61,60.7,45.7,44,1,2.3,2,12.4
André Onana,cm CMR,1996,2021,Ajax,Europa League,7,1,0,0,1,7.6,0.26,1.6,50,107,46.7,281,34,34.9,34,32,28.1,31.4,35,2,5.7,3,13.7
Alfonso Pastor,es ESP,2000,2021,Sevilla,Europa League,4,1,0,0,0,2.8,0.37,-1.2,2,9,22.2,27,5,22.2,29.4,4,75,48,5,1,20,0,14
Andriy Pyatov,ua UKR,1984,2021,Shakhtar,Europa League,4,1,1,1,0,2.7,0.37,-1.3,6,9,66.7,18,1,22.2,30.2,8,62.5,42.9,1,0,0,1,23
Pepe Reina,es ESP,1982,2021,Lazio,Europa League,12,2,0,0,1,8.5,0.26,-2.5,45,75,60,259,40,27,31,24,20.8,26,55,4,7.3,3,13.6
José Sá,pt POR,1993,2021,Olympiacos,Europa League,10,3,0,0,0,9.4,0.22,-0.6,34,92,37,164,41,40.9,35.5,49,51,44.1,45,4,8.9,2,14.1
Matvei Safonov,ru RUS,1999,2021,Krasnodar,Europa League,8,2,0,1,0,6.2,0.16,-1.8,34,82,41.5,95,22,65.3,46.6,28,71.4,48.7,63,5,7.9,1,11.8
Romain Salin,fr FRA,1984,2021,Rennes,Europa League,4,0,0,1,0,2.8,0.35,-1.2,13,26,50,36,5,44.4,35.2,12,83.3,53,15,0,0,2,19.4
Yann Sommer,ch SUI,1988,2021,M'Gladbach,Europa League,13,0,0,2,0,12.4,0.35,-0.6,40,100,40,296,28,31.4,32,49,14.3,24.8,64,4,6.3,3,12.6
Marco Sportiello,it ITA,1992,2021,Atalanta,Europa League,11,2,0,1,0,9.2,0.26,-1.8,22,46,47.8,88,23,30.7,31.9,28,67.9,50.6,30,3,10,4,14.7
Cican Stankovic,at AUT,1992,2021,RB Salzburg,Europa League,17,2,0,3,1,12.3,0.35,-3.7,20,46,43.5,93,18,40.9,35.5,31,25.8,33.1,44,0,0,2,13.7
Zack Steffen,us USA,1995,2021,Manchester City,Europa League,0,0,0,0,0,0.1,0.07,0.1,1,2,50,20,5,10,22.5,5,0,13.2,6,0,0,1,18
Thomas Strakosha,al ALB,1995,2021,Lazio,Europa League,1,0,0,0,0,1.4,0.21,0.4,4,12,33.3,11,3,63.6,39.5,7,71.4,49.9,11,0,0,0,10
Wojciech Szczęsny,pl POL,1990,2021,Juventus,Europa League,8,2,1,0,0,9.1,0.29,1.1,13,21,61.9,135,24,12.6,23.3,40,10,23.1,36,4,11.1,5,17.1
Marc-André ter Stegen,de GER,1992,2021,Barcelona,Europa League,9,3,0,0,0,9.7,0.35,0.7,19,27,70.4,104,17,19.2,26.1,30,23.3,26,26,0,0,1,11.7
Anatolii Trubin,ua UKR,2001,2021,Shakhtar,Europa League,8,0,0,2,1,8.5,0.27,1.5,36,110,32.7,162,28,45.1,40,52,71.2,52.7,79,5,6.3,0,11.2
Tomáš Vaclík,cz CZE,1989,2021,Sevilla,Europa League,3,1,1,0,0,2.8,0.38,-0.2,7,19,36.8,35,3,40,36,8,62.5,49.8,13,2,15.4,0,9.8
